"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 10 01:53:00 UTC 2026","Fri Apr 10 01:53:00 UTC 2026","21","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testProductsAreDisplayed","testProductsAreDisplayed","Verify products are displayed"
"failed","Fri Apr 10 01:53:07 UTC 2026","Fri Apr 10 01:53:08 UTC 2026","191","UI Test Automation Suite","Cart Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testContinueShopping","testContinueShopping","Verify continue shopping returns to products page"
"passed","Fri Apr 10 01:52:58 UTC 2026","Fri Apr 10 01:52:59 UTC 2026","41","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testProductsPageDisplayed","testProductsPageDisplayed","Verify products page displays correctly"
"passed","Fri Apr 10 01:53:20 UTC 2026","Fri Apr 10 01:53:21 UTC 2026","1140","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserAddToCart","testStandardUserAddToCart","Verify standard user can add products to cart"
"passed","Fri Apr 10 01:52:56 UTC 2026","Fri Apr 10 01:52:56 UTC 2026","822","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithEmptyCredentials","testLoginWithEmptyCredentials","Verify login fails with empty credentials"
"passed","Fri Apr 10 01:53:12 UTC 2026","Fri Apr 10 01:53:13 UTC 2026","860","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testSpecialCharactersInUsername","testSpecialCharactersInUsername","Verify special characters in username"
"passed","Fri Apr 10 01:52:55 UTC 2026","Fri Apr 10 01:52:56 UTC 2026","904","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithInvalidPassword","testLoginWithInvalidPassword","Verify login fails with invalid password"
"passed","Fri Apr 10 01:53:08 UTC 2026","Fri Apr 10 01:53:08 UTC 2026","665","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testDirectInventoryAccessWithoutLogin","testDirectInventoryAccessWithoutLogin","Verify direct URL access to inventory page without login redirects to login"
"passed","Fri Apr 10 01:53:14 UTC 2026","Fri Apr 10 01:53:16 UTC 2026","1883","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testVeryLongPassword","testVeryLongPassword","Verify very long password"
"passed","Fri Apr 10 01:53:17 UTC 2026","Fri Apr 10 01:53:18 UTC 2026","987","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testCaseSensitivityInPassword","testCaseSensitivityInPassword","Verify case sensitivity in password"
"passed","Fri Apr 10 01:53:08 UTC 2026","Fri Apr 10 01:53:09 UTC 2026","655","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testDirectCartAccessWithoutLogin","testDirectCartAccessWithoutLogin","Verify direct URL access to cart page without login redirects to login"
"passed","Fri Apr 10 01:53:16 UTC 2026","Fri Apr 10 01:53:17 UTC 2026","1021","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testCaseSensitivityInUsername","testCaseSensitivityInUsername","Verify case sensitivity in username"
"passed","Fri Apr 10 01:53:01 UTC 2026","Fri Apr 10 01:53:01 UTC 2026","125","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testAddProductToCart","testAddProductToCart","Verify add product to cart"
"failed","Fri Apr 10 01:53:23 UTC 2026","Fri Apr 10 01:53:24 UTC 2026","1275","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserAddMultipleProducts","testStandardUserAddMultipleProducts","Verify standard user can add multiple products"
"passed","Fri Apr 10 01:53:10 UTC 2026","Fri Apr 10 01:53:11 UTC 2026","857","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testSQLInjectionInUsername","testSQLInjectionInUsername","Verify SQL injection in username field"
"passed","Fri Apr 10 01:52:54 UTC 2026","Fri Apr 10 01:52:55 UTC 2026","992","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithInvalidUsername","testLoginWithInvalidUsername","Verify login fails with invalid username"
"passed","Fri Apr 10 01:53:09 UTC 2026","Fri Apr 10 01:53:10 UTC 2026","639","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testDirectCheckoutAccessWithoutLogin","testDirectCheckoutAccessWithoutLogin","Verify direct URL access to checkout without login redirects to login"
"passed","Fri Apr 10 01:53:21 UTC 2026","Fri Apr 10 01:53:22 UTC 2026","1022","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserViewProducts","testStandardUserViewProducts","Verify standard user can view products"
"passed","Fri Apr 10 01:52:57 UTC 2026","Fri Apr 10 01:52:57 UTC 2026","892","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLockedOutUser","testLockedOutUser","Verify locked out user cannot login"
"passed","Fri Apr 10 01:53:25 UTC 2026","Fri Apr 10 01:53:25 UTC 2026","846","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.LockedOutUserTest","com.saucedemo.tests.user.LockedOutUserTest","testLockedOutUserCannotLogin","testLockedOutUserCannotLogin","Verify locked out user cannot login"
"passed","Fri Apr 10 01:53:04 UTC 2026","Fri Apr 10 01:53:04 UTC 2026","157","UI Test Automation Suite","Cart Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartPageDisplayed","testCartPageDisplayed","Verify cart page displays correctly"
"passed","Fri Apr 10 01:53:13 UTC 2026","Fri Apr 10 01:53:14 UTC 2026","1603","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testVeryLongUsername","testVeryLongUsername","Verify very long username"
"failed","Fri Apr 10 01:53:02 UTC 2026","Fri Apr 10 01:53:02 UTC 2026","208","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testAddMultipleProductsToCart","testAddMultipleProductsToCart","Verify add multiple products to cart"
"passed","Fri Apr 10 01:52:48 UTC 2026","Fri Apr 10 01:52:54 UTC 2026","6010","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testSuccessfulLogin","testSuccessfulLogin","Verify successful login with valid credentials"
"passed","Fri Apr 10 01:53:22 UTC 2026","Fri Apr 10 01:53:23 UTC 2026","1136","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserAccessCart","testStandardUserAccessCart","Verify standard user can access cart"
