"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 03 01:50:15 UTC 2026","Fri Apr 03 01:50:15 UTC 2026","110","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testShoppingCartIconClickable","testShoppingCartIconClickable","Verify shopping cart icon is clickable"
"passed","Fri Apr 03 01:47:15 UTC 2026","Fri Apr 03 01:47:21 UTC 2026","6101","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.PerformanceGlitchUserTest","com.saucedemo.tests.user.PerformanceGlitchUserTest","testPerformanceGlitchUserAddToCart","testPerformanceGlitchUserAddToCart","Verify performance glitch user can add products to cart"
"passed","Fri Apr 03 01:50:40 UTC 2026","Fri Apr 03 01:50:40 UTC 2026","96","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testProductNameClickable","testProductNameClickable","Verify product name is clickable"
"passed","Fri Apr 03 01:50:33 UTC 2026","Fri Apr 03 01:50:33 UTC 2026","14","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testProductCountMatchesExpected","testProductCountMatchesExpected","Verify product count matches expected"
"failed","Fri Apr 03 01:48:29 UTC 2026","Fri Apr 03 01:48:39 UTC 2026","10373","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCheckoutButton","testCheckoutButton","Verify checkout button navigates to checkout page"
"passed","Fri Apr 03 01:50:31 UTC 2026","Fri Apr 03 01:50:31 UTC 2026","13","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllProductPricesDisplayed","testAllProductPricesDisplayed","Verify all product prices are displayed"
"passed","Fri Apr 03 01:50:37 UTC 2026","Fri Apr 03 01:50:37 UTC 2026","106","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testShoppingCartBadgeUpdates","testShoppingCartBadgeUpdates","Verify shopping cart badge updates correctly"
"skipped","Fri Apr 03 01:48:50 UTC 2026","Fri Apr 03 01:48:50 UTC 2026","1","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCheckoutWithEmptyPostalCode","testCheckoutWithEmptyPostalCode","Verify checkout fails with empty postal code"
"failed","Fri Apr 03 01:49:50 UTC 2026","Fri Apr 03 01:50:01 UTC 2026","10623","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testLogoutMenuLink","testLogoutMenuLink","Verify logout menu link works"
"failed","Fri Apr 03 01:50:03 UTC 2026","Fri Apr 03 01:50:14 UTC 2026","10712","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testMenuClosesWithXButton","testMenuClosesWithXButton","Verify menu closes with X button"
"passed","Fri Apr 03 01:50:19 UTC 2026","Fri Apr 03 01:50:20 UTC 2026","525","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testDirectCheckoutAccessWithoutLogin","testDirectCheckoutAccessWithoutLogin","Verify direct URL access to checkout without login redirects to login"
"passed","Fri Apr 03 01:50:27 UTC 2026","Fri Apr 03 01:50:28 UTC 2026","833","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testCaseSensitivityInPassword","testCaseSensitivityInPassword","Verify case sensitivity in password"
"passed","Fri Apr 03 01:50:21 UTC 2026","Fri Apr 03 01:50:22 UTC 2026","849","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testXSSInUsername","testXSSInUsername","Verify XSS in username field"
"passed","Fri Apr 03 01:51:23 UTC 2026","Fri Apr 03 01:51:23 UTC 2026","249","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testRemoveFromCartFromProductDetails","testRemoveFromCartFromProductDetails","Verify remove from cart from product details page"
"passed","Fri Apr 03 01:48:21 UTC 2026","Fri Apr 03 01:48:21 UTC 2026","75","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testAddProductToCartFromDetails","testAddProductToCartFromDetails","Verify adding product to cart from details page"
"failed","Fri Apr 03 01:51:19 UTC 2026","Fri Apr 03 01:51:19 UTC 2026","161","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testContinueShoppingFromCart","testContinueShoppingFromCart","Verify continue shopping from cart returns to products"
"passed","Fri Apr 03 01:51:24 UTC 2026","Fri Apr 03 01:51:24 UTC 2026","111","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testRapidClickingAddToCart","testRapidClickingAddToCart","Verify rapid clicking add to cart button"
"failed","Fri Apr 03 01:51:04 UTC 2026","Fri Apr 03 01:51:04 UTC 2026","437","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testAddAllProductsToCart","testAddAllProductsToCart","Verify adding all products to cart"
"passed","Fri Apr 03 01:50:29 UTC 2026","Fri Apr 03 01:50:29 UTC 2026","23","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllProductNamesDisplayed","testAllProductNamesDisplayed","Verify all product names are displayed"
"passed","Fri Apr 03 01:46:55 UTC 2026","Fri Apr 03 01:46:56 UTC 2026","885","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.LockedOutUserTest","com.saucedemo.tests.user.LockedOutUserTest","testLockedOutUserCannotLogin","testLockedOutUserCannotLogin","Verify locked out user cannot login"
