"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 27 10:09:17 UTC 2026","Mon Apr 27 10:09:17 UTC 2026","19","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllAddToCartButtonsDisplayed","testAllAddToCartButtonsDisplayed","Verify all add to cart buttons are displayed"
"passed","Mon Apr 27 10:09:09 UTC 2026","Mon Apr 27 10:09:10 UTC 2026","1586","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testVeryLongPassword","testVeryLongPassword","Verify very long password"
"passed","Mon Apr 27 10:09:21 UTC 2026","Mon Apr 27 10:09:21 UTC 2026","26","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testFooterTextDisplayed","testFooterTextDisplayed","Verify footer text is displayed"
"failed","Mon Apr 27 10:10:02 UTC 2026","Mon Apr 27 10:10:02 UTC 2026","109","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testAddSameProductMultipleTimes","testAddSameProductMultipleTimes","Verify adding same product multiple times"
"passed","Mon Apr 27 10:06:07 UTC 2026","Mon Apr 27 10:06:08 UTC 2026","865","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithInvalidUsername","testLoginWithInvalidUsername","Verify login fails with invalid username"
"failed","Mon Apr 27 10:10:06 UTC 2026","Mon Apr 27 10:10:16 UTC 2026","10371","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testProductDetailsBackButton","testProductDetailsBackButton","Verify product details back button"
"failed","Mon Apr 27 10:06:58 UTC 2026","Mon Apr 27 10:06:58 UTC 2026","163","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartDisplaysAddedProduct","testCartDisplaysAddedProduct","Verify cart displays added product"
"failed","Mon Apr 27 10:04:42 UTC 2026","Mon Apr 27 10:04:43 UTC 2026","1112","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserAddToCart","testStandardUserAddToCart","Verify standard user can add products to cart"
"passed","Mon Apr 27 10:04:56 UTC 2026","Mon Apr 27 10:04:57 UTC 2026","923","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ProblemUserTest","com.saucedemo.tests.user.ProblemUserTest","testProblemUserLogin","testProblemUserLogin","Verify problem user can login"
"failed","Mon Apr 27 10:05:53 UTC 2026","Mon Apr 27 10:05:54 UTC 2026","980","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.VisualUserTest","com.saucedemo.tests.user.VisualUserTest","testVisualUserAddToCart","testVisualUserAddToCart","Verify visual user can add products to cart"
"passed","Mon Apr 27 10:06:27 UTC 2026","Mon Apr 27 10:06:27 UTC 2026","20","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testCartIsEmptyInitially","testCartIsEmptyInitially","Verify cart is empty initially"
"passed","Mon Apr 27 10:06:29 UTC 2026","Mon Apr 27 10:06:29 UTC 2026","35","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductPriceIsDisplayed","testProductPriceIsDisplayed","Verify product price is displayed"
"failed","Mon Apr 27 10:07:24 UTC 2026","Mon Apr 27 10:07:34 UTC 2026","10205","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortProductsAtoZ","testSortProductsAtoZ","Verify products can be sorted A to Z"
"failed","Mon Apr 27 10:06:31 UTC 2026","Mon Apr 27 10:06:41 UTC 2026","10307","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductDescriptionIsDisplayed","testProductDescriptionIsDisplayed","Verify product description is displayed"
"passed","Mon Apr 27 10:10:03 UTC 2026","Mon Apr 27 10:10:03 UTC 2026","204","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testCartPersistsAcrossNavigation","testCartPersistsAcrossNavigation","Verify cart persists across page navigation"
"failed","Mon Apr 27 10:07:58 UTC 2026","Mon Apr 27 10:08:08 UTC 2026","10324","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortProductsPriceHighToLow","testSortProductsPriceHighToLow","Verify products can be sorted by price high to low"
"skipped","Mon Apr 27 10:07:24 UTC 2026","Mon Apr 27 10:07:24 UTC 2026","1","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCheckoutWithMultipleProducts","testCheckoutWithMultipleProducts","Verify checkout with multiple products"
"passed","Mon Apr 27 10:08:24 UTC 2026","Mon Apr 27 10:08:25 UTC 2026","430","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testLogoutMenuLink","testLogoutMenuLink","Verify logout menu link works"
"passed","Mon Apr 27 10:09:03 UTC 2026","Mon Apr 27 10:09:03 UTC 2026","541","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testDirectCartAccessWithoutLogin","testDirectCartAccessWithoutLogin","Verify direct URL access to cart page without login redirects to login"
"passed","Mon Apr 27 10:10:00 UTC 2026","Mon Apr 27 10:10:01 UTC 2026","370","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testRemoveAllProductsFromCart","testRemoveAllProductsFromCart","Verify removing all products from cart"
"passed","Mon Apr 27 10:04:37 UTC 2026","Mon Apr 27 10:04:42 UTC 2026","4378","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserLogin","testStandardUserLogin","Verify standard user can login successfully"
"passed","Mon Apr 27 10:10:05 UTC 2026","Mon Apr 27 10:10:05 UTC 2026","88","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testEmptyCartCheckout","testEmptyCartCheckout","Verify empty cart checkout attempt"
"passed","Mon Apr 27 10:06:43 UTC 2026","Mon Apr 27 10:06:43 UTC 2026","75","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testAddProductToCartFromDetails","testAddProductToCartFromDetails","Verify adding product to cart from details page"
"passed","Mon Apr 27 10:06:13 UTC 2026","Mon Apr 27 10:06:14 UTC 2026","115","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testAddProductToCart","testAddProductToCart","Verify adding product to cart"
"skipped","Mon Apr 27 10:07:24 UTC 2026","Mon Apr 27 10:07:24 UTC 2026","1","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testSuccessfulCheckout","testSuccessfulCheckout","Verify successful checkout with valid information"
"passed","Mon Apr 27 10:09:10 UTC 2026","Mon Apr 27 10:09:11 UTC 2026","835","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testCaseSensitivityInUsername","testCaseSensitivityInUsername","Verify case sensitivity in username"
"passed","Mon Apr 27 10:04:57 UTC 2026","Mon Apr 27 10:04:58 UTC 2026","1019","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ProblemUserTest","com.saucedemo.tests.user.ProblemUserTest","testProblemUserAddToCart","testProblemUserAddToCart","Verify problem user can add products to cart despite UI issues"
"failed","Mon Apr 27 10:04:58 UTC 2026","Mon Apr 27 10:05:09 UTC 2026","11413","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ProblemUserTest","com.saucedemo.tests.user.ProblemUserTest","testProblemUserCheckout","testProblemUserCheckout","Verify problem user experiences issues during checkout"
"passed","Mon Apr 27 10:09:15 UTC 2026","Mon Apr 27 10:09:15 UTC 2026","15","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllProductDescriptionsDisplayed","testAllProductDescriptionsDisplayed","Verify all product descriptions are displayed"
"failed","Mon Apr 27 10:05:16 UTC 2026","Mon Apr 27 10:05:22 UTC 2026","5985","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.PerformanceGlitchUserTest","com.saucedemo.tests.user.PerformanceGlitchUserTest","testPerformanceGlitchUserAddToCart","testPerformanceGlitchUserAddToCart","Verify performance glitch user can add products to cart"
"passed","Mon Apr 27 10:06:56 UTC 2026","Mon Apr 27 10:06:56 UTC 2026","121","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartPageIsDisplayed","testCartPageIsDisplayed","Verify cart page is displayed"
"failed","Mon Apr 27 10:06:16 UTC 2026","Mon Apr 27 10:06:26 UTC 2026","10412","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testClickProductNavigatesToDetails","testClickProductNavigatesToDetails","Verify clicking on product navigates to details page"
"failed","Mon Apr 27 10:04:43 UTC 2026","Mon Apr 27 10:04:55 UTC 2026","11493","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserCheckout","testStandardUserCheckout","Verify standard user can complete checkout"
"passed","Mon Apr 27 10:09:34 UTC 2026","Mon Apr 27 10:09:34 UTC 2026","104","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testProductImageClickable","testProductImageClickable","Verify product image is clickable"
"passed","Mon Apr 27 10:04:55 UTC 2026","Mon Apr 27 10:04:56 UTC 2026","897","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.LockedOutUserTest","com.saucedemo.tests.user.LockedOutUserTest","testLockedOutUserCannotLogin","testLockedOutUserCannotLogin","Verify locked out user cannot login"
"failed","Mon Apr 27 10:09:36 UTC 2026","Mon Apr 27 10:09:46 UTC 2026","10235","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testCopyrightTextContainsYear","testCopyrightTextContainsYear","Verify copyright text contains correct year"
"failed","Mon Apr 27 10:08:09 UTC 2026","Mon Apr 27 10:08:20 UTC 2026","10321","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortingPersistsAfterAddingToCart","testSortingPersistsAfterAddingToCart","Verify sorting persists after adding item to cart"
"failed","Mon Apr 27 10:06:14 UTC 2026","Mon Apr 27 10:06:15 UTC 2026","272","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testAddMultipleProductsToCart","testAddMultipleProductsToCart","Verify adding multiple products to cart"
"failed","Mon Apr 27 10:08:37 UTC 2026","Mon Apr 27 10:08:48 UTC 2026","10616","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testMenuClosesWithXButton","testMenuClosesWithXButton","Verify menu closes with X button"
"passed","Mon Apr 27 10:06:57 UTC 2026","Mon Apr 27 10:06:57 UTC 2026","101","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testEmptyCart","testEmptyCart","Verify cart is empty when no products added"
"failed","Mon Apr 27 10:06:59 UTC 2026","Mon Apr 27 10:06:59 UTC 2026","234","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testRemoveProductFromCart","testRemoveProductFromCart","Verify removing product from cart"
"passed","Mon Apr 27 10:09:00 UTC 2026","Mon Apr 27 10:09:00 UTC 2026","29","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testTwitterLinkExists","testTwitterLinkExists","Verify Twitter link exists in footer"
"failed","Mon Apr 27 10:08:26 UTC 2026","Mon Apr 27 10:08:36 UTC 2026","10325","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testResetAppStateMenuLink","testResetAppStateMenuLink","Verify reset app state menu link exists"
"failed","Mon Apr 27 10:07:00 UTC 2026","Mon Apr 27 10:07:00 UTC 2026","177","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testContinueShoppingButton","testContinueShoppingButton","Verify continue shopping button navigates back to products"
"passed","Mon Apr 27 10:05:10 UTC 2026","Mon Apr 27 10:05:16 UTC 2026","5941","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.PerformanceGlitchUserTest","com.saucedemo.tests.user.PerformanceGlitchUserTest","testPerformanceGlitchUserLogin","testPerformanceGlitchUserLogin","Verify performance glitch user can login with delay"
"passed","Mon Apr 27 10:09:05 UTC 2026","Mon Apr 27 10:09:06 UTC 2026","858","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testXSSInUsername","testXSSInUsername","Verify XSS in username field"
"passed","Mon Apr 27 10:05:38 UTC 2026","Mon Apr 27 10:05:39 UTC 2026","922","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ErrorUserTest","com.saucedemo.tests.user.ErrorUserTest","testErrorUserLogin","testErrorUserLogin","Verify error user can login"
"failed","Mon Apr 27 10:10:17 UTC 2026","Mon Apr 27 10:10:18 UTC 2026","184","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testAddToCartFromProductDetails","testAddToCartFromProductDetails","Verify add to cart from product details page"
"passed","Mon Apr 27 10:06:12 UTC 2026","Mon Apr 27 10:06:12 UTC 2026","21","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testProductsAreListed","testProductsAreListed","Verify products are listed on the page"
"passed","Mon Apr 27 10:09:02 UTC 2026","Mon Apr 27 10:09:02 UTC 2026","24","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testLinkedInLinkExists","testLinkedInLinkExists","Verify LinkedIn link exists in footer"
"failed","Mon Apr 27 10:07:24 UTC 2026","Mon Apr 27 10:07:24 UTC 2026","1","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","setupCheckout","setupCheckout",""
"passed","Mon Apr 27 10:09:02 UTC 2026","Mon Apr 27 10:09:03 UTC 2026","546","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testDirectInventoryAccessWithoutLogin","testDirectInventoryAccessWithoutLogin","Verify direct URL access to inventory page without login redirects to login"
"failed","Mon Apr 27 10:09:59 UTC 2026","Mon Apr 27 10:09:59 UTC 2026","463","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testAddAllProductsToCart","testAddAllProductsToCart","Verify adding all products to cart"
"failed","Mon Apr 27 10:10:19 UTC 2026","Mon Apr 27 10:10:19 UTC 2026","258","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testRemoveFromCartFromProductDetails","testRemoveFromCartFromProductDetails","Verify remove from cart from product details page"
"failed","Mon Apr 27 10:05:41 UTC 2026","Mon Apr 27 10:05:52 UTC 2026","11395","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ErrorUserTest","com.saucedemo.tests.user.ErrorUserTest","testErrorUserCheckout","testErrorUserCheckout","Verify error user experiences issues during checkout"
"passed","Mon Apr 27 10:06:09 UTC 2026","Mon Apr 27 10:06:10 UTC 2026","747","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithEmptyCredentials","testLoginWithEmptyCredentials","Verify login fails with empty credentials"
