"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 20 02:02:17 UTC 2026","Mon Apr 20 02:02:17 UTC 2026","29","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testProductsAreListed","testProductsAreListed","Verify products are listed on the page"
"passed","Mon Apr 20 02:02:26 UTC 2026","Mon Apr 20 02:02:26 UTC 2026","38","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductDescriptionIsDisplayed","testProductDescriptionIsDisplayed","Verify product description is displayed"
"passed","Mon Apr 20 02:01:55 UTC 2026","Mon Apr 20 02:01:57 UTC 2026","1210","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.VisualUserTest","com.saucedemo.tests.user.VisualUserTest","testVisualUserAddToCart","testVisualUserAddToCart","Verify visual user can add products to cart"
"passed","Mon Apr 20 02:05:31 UTC 2026","Mon Apr 20 02:05:33 UTC 2026","1825","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testVeryLongPassword","testVeryLongPassword","Verify very long password"
"passed","Mon Apr 20 02:06:21 UTC 2026","Mon Apr 20 02:06:21 UTC 2026","206","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testContinueShoppingFromCart","testContinueShoppingFromCart","Verify continue shopping from cart returns to products"
"failed","Mon Apr 20 02:01:33 UTC 2026","Mon Apr 20 02:01:50 UTC 2026","16959","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.PerformanceGlitchUserTest","com.saucedemo.tests.user.PerformanceGlitchUserTest","testPerformanceGlitchUserCheckout","testPerformanceGlitchUserCheckout","Verify performance glitch user can complete checkout"
"failed","Mon Apr 20 02:06:15 UTC 2026","Mon Apr 20 02:06:15 UTC 2026","491","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testAddAllProductsToCart","testAddAllProductsToCart","Verify adding all products to cart"
"passed","Mon Apr 20 02:02:27 UTC 2026","Mon Apr 20 02:02:27 UTC 2026","18","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testAddToCartButtonIsDisplayed","testAddToCartButtonIsDisplayed","Verify add to cart button is displayed"
"passed","Mon Apr 20 02:06:27 UTC 2026","Mon Apr 20 02:06:27 UTC 2026","124","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testRapidClickingAddToCart","testRapidClickingAddToCart","Verify rapid clicking add to cart button"
"passed","Mon Apr 20 02:05:45 UTC 2026","Mon Apr 20 02:05:45 UTC 2026","24","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testFooterTextDisplayed","testFooterTextDisplayed","Verify footer text is displayed"
"passed","Mon Apr 20 02:02:30 UTC 2026","Mon Apr 20 02:02:30 UTC 2026","125","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testBackButtonNavigatesToProducts","testBackButtonNavigatesToProducts","Verify back button navigates to products page"
"passed","Mon Apr 20 02:01:17 UTC 2026","Mon Apr 20 02:01:18 UTC 2026","1214","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ProblemUserTest","com.saucedemo.tests.user.ProblemUserTest","testProblemUserAddToCart","testProblemUserAddToCart","Verify problem user can add products to cart despite UI issues"
"passed","Mon Apr 20 02:02:24 UTC 2026","Mon Apr 20 02:02:25 UTC 2026","45","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductPriceIsDisplayed","testProductPriceIsDisplayed","Verify product price is displayed"
"passed","Mon Apr 20 02:04:49 UTC 2026","Mon Apr 20 02:04:50 UTC 2026","101","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testHamburgerMenuOpens","testHamburgerMenuOpens","Verify hamburger menu opens"
"passed","Mon Apr 20 02:00:57 UTC 2026","Mon Apr 20 02:01:01 UTC 2026","3872","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserLogin","testStandardUserLogin","Verify standard user can login successfully"
"failed","Mon Apr 20 02:05:52 UTC 2026","Mon Apr 20 02:06:02 UTC 2026","10240","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testCopyrightTextContainsYear","testCopyrightTextContainsYear","Verify copyright text contains correct year"
"passed","Mon Apr 20 02:02:10 UTC 2026","Mon Apr 20 02:02:11 UTC 2026","1119","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithInvalidUsername","testLoginWithInvalidUsername","Verify login fails with invalid username"
"failed","Mon Apr 20 02:04:03 UTC 2026","Mon Apr 20 02:04:14 UTC 2026","10269","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortProductsZtoA","testSortProductsZtoA","Verify products can be sorted Z to A"
"passed","Mon Apr 20 02:02:19 UTC 2026","Mon Apr 20 02:02:19 UTC 2026","278","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testAddMultipleProductsToCart","testAddMultipleProductsToCart","Verify adding multiple products to cart"
"passed","Mon Apr 20 02:02:13 UTC 2026","Mon Apr 20 02:02:14 UTC 2026","1074","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLockedOutUser","testLockedOutUser","Verify locked out user cannot login"
