"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 07 01:52:48 UTC 2026","Tue Apr 07 01:52:49 UTC 2026","513","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testDirectInventoryAccessWithoutLogin","testDirectInventoryAccessWithoutLogin","Verify direct URL access to inventory page without login redirects to login"
"passed","Tue Apr 07 01:50:20 UTC 2026","Tue Apr 07 01:50:20 UTC 2026","29","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testProductsAreListed","testProductsAreListed","Verify products are listed on the page"
"passed","Tue Apr 07 01:50:15 UTC 2026","Tue Apr 07 01:50:16 UTC 2026","836","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithInvalidUsername","testLoginWithInvalidUsername","Verify login fails with invalid username"
"passed","Tue Apr 07 01:49:05 UTC 2026","Tue Apr 07 01:49:06 UTC 2026","998","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ProblemUserTest","com.saucedemo.tests.user.ProblemUserTest","testProblemUserAddToCart","testProblemUserAddToCart","Verify problem user can add products to cart despite UI issues"
"passed","Tue Apr 07 01:52:48 UTC 2026","Tue Apr 07 01:52:48 UTC 2026","22","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testLinkedInLinkExists","testLinkedInLinkExists","Verify LinkedIn link exists in footer"
"failed","Tue Apr 07 01:50:27 UTC 2026","Tue Apr 07 01:50:37 UTC 2026","10277","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductPriceIsDisplayed","testProductPriceIsDisplayed","Verify product price is displayed"
"failed","Tue Apr 07 01:51:32 UTC 2026","Tue Apr 07 01:51:42 UTC 2026","10306","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortProductsZtoA","testSortProductsZtoA","Verify products can be sorted Z to A"
"failed","Tue Apr 07 01:50:57 UTC 2026","Tue Apr 07 01:50:57 UTC 2026","166","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testContinueShoppingButton","testContinueShoppingButton","Verify continue shopping button navigates back to products"
"passed","Tue Apr 07 01:52:45 UTC 2026","Tue Apr 07 01:52:45 UTC 2026","118","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testShoppingCartIconClickable","testShoppingCartIconClickable","Verify shopping cart icon is clickable"
"failed","Tue Apr 07 01:49:49 UTC 2026","Tue Apr 07 01:50:00 UTC 2026","11309","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ErrorUserTest","com.saucedemo.tests.user.ErrorUserTest","testErrorUserCheckout","testErrorUserCheckout","Verify error user experiences issues during checkout"
"passed","Tue Apr 07 01:53:05 UTC 2026","Tue Apr 07 01:53:05 UTC 2026","29","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAppLogoDisplayed","testAppLogoDisplayed","Verify app logo is displayed"
"skipped","Tue Apr 07 01:51:20 UTC 2026","Tue Apr 07 01:51:20 UTC 2026","0","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCancelCheckout","testCancelCheckout","Verify cancel button returns to cart"
"passed","Tue Apr 07 01:50:19 UTC 2026","Tue Apr 07 01:50:19 UTC 2026","38","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testProductsPageDisplay","testProductsPageDisplay","Verify products page is displayed after login"
"failed","Tue Apr 07 01:48:52 UTC 2026","Tue Apr 07 01:49:03 UTC 2026","11470","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserCheckout","testStandardUserCheckout","Verify standard user can complete checkout"
"passed","Tue Apr 07 01:53:58 UTC 2026","Tue Apr 07 01:53:58 UTC 2026","191","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testCartPersistsAcrossNavigation","testCartPersistsAcrossNavigation","Verify cart persists across page navigation"
"passed","Tue Apr 07 01:52:51 UTC 2026","Tue Apr 07 01:52:52 UTC 2026","824","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testXSSInUsername","testXSSInUsername","Verify XSS in username field"
"passed","Tue Apr 07 01:52:56 UTC 2026","Tue Apr 07 01:52:57 UTC 2026","806","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testCaseSensitivityInUsername","testCaseSensitivityInUsername","Verify case sensitivity in username"
