"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 30 14:04:56 UTC 2026","Mon Mar 30 14:04:56 UTC 2026","107","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testBackButtonNavigatesToProducts","testBackButtonNavigatesToProducts","Verify back button navigates to products page"
"passed","Mon Mar 30 14:04:35 UTC 2026","Mon Mar 30 14:04:36 UTC 2026","979","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithInvalidUsername","testLoginWithInvalidUsername","Verify login fails with invalid username"
"passed","Mon Mar 30 14:04:47 UTC 2026","Mon Mar 30 14:04:47 UTC 2026","21","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testCartIsEmptyInitially","testCartIsEmptyInitially","Verify cart is empty initially"
"failed","Mon Mar 30 14:05:01 UTC 2026","Mon Mar 30 14:05:01 UTC 2026","248","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testRemoveProductFromCart","testRemoveProductFromCart","Verify removing product from cart"
"failed","Mon Mar 30 14:06:06 UTC 2026","Mon Mar 30 14:06:16 UTC 2026","10198","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCheckoutWithMultipleProducts","testCheckoutWithMultipleProducts","Verify checkout with multiple products"
"passed","Mon Mar 30 14:03:21 UTC 2026","Mon Mar 30 14:03:22 UTC 2026","1070","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.LockedOutUserTest","com.saucedemo.tests.user.LockedOutUserTest","testLockedOutUserCannotLogin","testLockedOutUserCannotLogin","Verify locked out user cannot login"
"passed","Mon Mar 30 14:04:20 UTC 2026","Mon Mar 30 14:04:21 UTC 2026","1014","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.VisualUserTest","com.saucedemo.tests.user.VisualUserTest","testVisualUserLogin","testVisualUserLogin","Verify visual user can login"
"passed","Mon Mar 30 14:04:39 UTC 2026","Mon Mar 30 14:04:40 UTC 2026","991","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLockedOutUser","testLockedOutUser","Verify locked out user cannot login"
"passed","Mon Mar 30 14:04:34 UTC 2026","Mon Mar 30 14:04:35 UTC 2026","1068","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testSuccessfulLogin","testSuccessfulLogin","Verify successful login with valid credentials"
"passed","Mon Mar 30 14:04:57 UTC 2026","Mon Mar 30 14:04:57 UTC 2026","132","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartPageIsDisplayed","testCartPageIsDisplayed","Verify cart page is displayed"
"failed","Mon Mar 30 14:04:22 UTC 2026","Mon Mar 30 14:04:34 UTC 2026","11465","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.VisualUserTest","com.saucedemo.tests.user.VisualUserTest","testVisualUserCheckout","testVisualUserCheckout","Verify visual user can complete checkout despite visual issues"
"failed","Mon Mar 30 14:04:08 UTC 2026","Mon Mar 30 14:04:20 UTC 2026","11444","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ErrorUserTest","com.saucedemo.tests.user.ErrorUserTest","testErrorUserCheckout","testErrorUserCheckout","Verify error user experiences issues during checkout"
"passed","Mon Mar 30 14:05:04 UTC 2026","Mon Mar 30 14:05:04 UTC 2026","249","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCheckoutButton","testCheckoutButton","Verify checkout button navigates to checkout page"
"passed","Mon Mar 30 14:04:51 UTC 2026","Mon Mar 30 14:04:51 UTC 2026","35","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductPriceIsDisplayed","testProductPriceIsDisplayed","Verify product price is displayed"
"passed","Mon Mar 30 14:04:21 UTC 2026","Mon Mar 30 14:04:22 UTC 2026","1094","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.VisualUserTest","com.saucedemo.tests.user.VisualUserTest","testVisualUserAddToCart","testVisualUserAddToCart","Verify visual user can add products to cart"
"failed","Mon Mar 30 14:05:42 UTC 2026","Mon Mar 30 14:05:52 UTC 2026","10214","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCheckoutWithEmptyPostalCode","testCheckoutWithEmptyPostalCode","Verify checkout fails with empty postal code"
"passed","Mon Mar 30 14:05:00 UTC 2026","Mon Mar 30 14:05:00 UTC 2026","174","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartDisplaysAddedProduct","testCartDisplaysAddedProduct","Verify cart displays added product"
